"Line" "Gener" "ind" "bloss" "GenLine" "dam" "sire" "SEL" "GA" "logGA" "UBA" "logUBA"
"231" "Parent" "P" "70347" 3 "PParent" "40097" "40117" "UtF1" 25.85 3.25231060095444 482.08 6.17811007538199
"232" "Parent" "P" "70347" 4 "PParent" "40097" "40117" "UtF1" 23.75 3.16758253048065 421.2 6.04310778025982
"233" "Parent" "P" "70351" 1 "PParent" "40026" "40097" "no" 22.54 3.11529150861163 387.43 5.95953518731381
"234" "Parent" "P" "70351" 2 "PParent" "40026" "40097" "no" 12.15 2.49732916978656 228.45 5.43131736800928
"235" "Parent" "P" "70351" 3 "PParent" "40026" "40097" "no" 15.71 2.75429745226753 382 5.94542060860658
"236" "Parent" "P" "70351" 4 "PParent" "40026" "40097" "no" 22.43 3.11039934853212 421.89 6.04474461655027
"237" "Parent" "P" "70356" 1 "PParent" "40019" "40019" "no" 21.88 3.08557297755378 428.27 6.05975383780668
"238" "Parent" "P" "70356" 2 "PParent" "40019" "40019" "no" 19.9 2.99071973173045 386.82 5.95795946855058
"239" "Parent" "P" "70356" 3 "PParent" "40019" "40019" "no" 15.66 2.75110969056266 342.38 5.83592123134663
"240" "Parent" "P" "70356" 4 "PParent" "40019" "40019" "no" 17.57 2.86619290219901 310.47 5.73808727834819
"241" "Parent" "P" "70357" 1 "PParent" "40028" "40136" "DtF1" 16.68 2.8142103969306 392.66 5.9729440974706
"242" "Parent" "P" "70357" 2 "PParent" "40028" "40136" "DtF1" 18.21 2.90197089373952 333.21 5.80877292184714
"243" "Parent" "P" "70357" 3 "PParent" "40028" "40136" "DtF1" 14.91 2.70203212877665 311.9 5.74268262361376
"244" "Parent" "P" "70357" 4 "PParent" "40028" "40136" "DtF1" 15.75 2.75684036527164 322.81 5.77706391485028
"245" "Parent" "P" "70367" 1 "PParent" "40097" "40149" "UtF1" 22.92 3.13200989184654 381.1 5.94306180787981
"246" "Parent" "P" "70367" 2 "PParent" "40097" "40149" "UtF1" 28.29 3.34250838531348 404.71 6.00317076123802
"247" "Parent" "P" "70367" 3 "PParent" "40097" "40149" "UtF1" 23.99 3.1776370768516 398.47 5.98763221308776
"248" "Parent" "P" "70367" 4 "PParent" "40097" "40149" "UtF1" 23.95 3.17596832385692 395.72 5.98070689045502
"249" "Parent" "P" "70373" 1 "PParent" "40124" "40089" "no" 17.22 2.84607149899958 327.18 5.79051047816603
"250" "Parent" "P" "70373" 2 "PParent" "40124" "40089" "no" 19.8 2.98568193770049 341.82 5.83428428272036
"251" "Parent" "P" "70373" 3 "PParent" "40124" "40089" "no" 20 2.99573227355399 412.15 6.02138736075924
"252" "Parent" "P" "70373" 4 "PParent" "40124" "40089" "no" 19.87 2.98921105656373 377.47 5.93349109533248
"253" "Parent" "P" "70378" 1 "PParent" "40026" "40053" "no" 18.21 2.90197089373952 381.11 5.94308804736762
"254" "Parent" "P" "70378" 2 "PParent" "40026" "40053" "no" 20.25 3.00815479355255 494.94 6.2044365431007
"255" "Parent" "P" "70378" 3 "PParent" "40026" "40053" "no" 20.88 3.03879176301444 519.6 6.25305928479644
"256" "Parent" "P" "70378" 4 "PParent" "40026" "40053" "no" 17.55 2.86505394991188 486.69 6.18762737009042
"257" "Parent" "P" "70383" 1 "PParent" "40117" "40026" "UtF1" 24.68 3.20599319903719 347.45 5.85062076976034
"258" "Parent" "P" "70383" 2 "PParent" "40117" "40026" "UtF1" 23.67 3.16420842352589 363.47 5.8956967626186
"259" "Parent" "P" "70383" 3 "PParent" "40117" "40026" "UtF1" 25.14 3.2244602031621 435.57 6.07665551816371
"260" "Parent" "P" "70383" 4 "PParent" "40117" "40026" "UtF1" 24.03 3.17930304974838 364.24 5.89781299102653
"261" "Parent" "P" "70390" 1 "PParent" "40149" "40117" "UtF1" 25.22 3.22763733053677 396.97 5.98386071108125
"262" "Parent" "P" "70390" 2 "PParent" "40149" "40117" "UtF1" 22.06 3.09376601382536 333.42 5.80940295651989
"263" "Parent" "P" "70390" 3 "PParent" "40149" "40117" "UtF1" 18.17 2.89977188240808 285.61 5.65462724385806
"264" "Parent" "P" "70390" 4 "PParent" "40149" "40117" "UtF1" 19.86 2.98870765861703 435.52 6.0765407194631
"265" "Parent" "P" "70392" 1 "PParent" "40149" "40149" "no" 20.89 3.03927057556847 345.16 5.84400807764011
"266" "Parent" "P" "70392" 2 "PParent" "40149" "40149" "no" 17.54 2.86448398694404 317.4 5.76016280809231
"267" "Parent" "P" "70392" 3 "PParent" "40149" "40149" "no" 19.14 2.95178038602481 331.64 5.80405004324802
"268" "Parent" "P" "70392" 4 "PParent" "40149" "40149" "no" 15.91 2.7669478423497 227.59 5.42754576455582
"269" "Parent" "P" "70398" 1 "PParent" "40023" "40144" "no" 18.48 2.91668906621354 353.05 5.86660968996236
"270" "Parent" "P" "70398" 2 "PParent" "40023" "40144" "no" 21.02 3.04547436544881 442.47 6.09237266553952
"271" "Parent" "P" "70398" 3 "PParent" "40023" "40144" "no" 19.27 2.95854948242628 448.79 6.10655507232032
"272" "Parent" "P" "70398" 4 "PParent" "40023" "40144" "no" 15.6 2.74727091425549 384.44 5.95178772995508
"273" "Parent" "P" "70399" 1 "PParent" "40023" "40146" "no" 16.41 2.797890905102 314 5.74939298590825
"274" "Parent" "P" "70399" 2 "PParent" "40023" "40146" "no" 17.87 2.88312332917134 329.44 5.79739424327948
"275" "Parent" "P" "70399" 3 "PParent" "40023" "40146" "no" 18.38 2.91126311692754 388.68 5.96275638297124
"276" "Parent" "P" "70399" 4 "PParent" "40023" "40146" "no" 21.63 3.07408123996497 411.95 6.0209019827616
"277" "Parent" "P" "70400" 1 "PParent" "40144" "40023" "no" 13.53 2.6049094421827 411.86 6.0206834857772
"278" "Parent" "P" "70400" 2 "PParent" "40144" "40023" "no" 21.36 3.06152001409199 524.68 6.26278855294694
"279" "Parent" "P" "70400" 3 "PParent" "40144" "40023" "no" 22.95 3.13331793650655 535.22 6.28267787732358
"280" "Parent" "P" "70400" 4 "PParent" "40144" "40023" "no" 20.82 3.03591406318682 442.2 6.09176226842335
"281" "Parent" "P" "70401" 1 "PParent" "40144" "40142" "no" 15.51 2.74148497718845 316.17 5.75628004361396
"282" "Parent" "P" "70401" 2 "PParent" "40144" "40142" "no" 16.45 2.80032547721138 361.8 5.8910915729612
"283" "Parent" "P" "70401" 3 "PParent" "40144" "40142" "no" 17.72 2.87469394517693 431.53 6.06733703301983
"284" "Parent" "P" "70401" 4 "PParent" "40144" "40142" "no" 17.31 2.85128436918812 436.17 6.07803207561144
"285" "Parent" "P" "70404" 1 "PParent" "40146" "40146" "DtF1" 18.35 2.90962957450058 369.97 5.91342192126994
"286" "Parent" "P" "70404" 2 "PParent" "40146" "40146" "DtF1" 17.68 2.8724340572095 397.6 5.98544647478242
"287" "Parent" "P" "70404" 3 "PParent" "40146" "40146" "DtF1" 11.92 2.4782176616372 307.65 5.7289627731865
"288" "Parent" "P" "70404" 4 "PParent" "40146" "40146" "DtF1" 16.8 2.82137888640921 349.5 5.85650356167386
"289" "Parent" "P" "70406" 1 "PParent" "40103" "40103" "UtF1" 23.81 3.17010566049877 480.49 6.17480641653925
"290" "Parent" "P" "70406" 2 "PParent" "40103" "40103" "UtF1" 24.23 3.18759153482843 407.81 6.01080137966412
"291" "Parent" "P" "70406" 3 "PParent" "40103" "40103" "UtF1" 31.68 3.45568556694622 613.32 6.41888682256819
"292" "Parent" "P" "70406" 4 "PParent" "40103" "40103" "UtF1" 23.06 3.13809951484091 490.25 6.19491546507646
"293" "Parent" "P" "70409" 1 "PParent" "40114" "40153" "DtF1" 15.59 2.74662968306969 244.71 5.5000738359806
"294" "Parent" "P" "70409" 2 "PParent" "40114" "40153" "DtF1" 21.04 3.04642538786951 403.16 5.99933350548668
"295" "Parent" "P" "70409" 3 "PParent" "40114" "40153" "DtF1" 14.93 2.7033726115511 335.51 5.81565176222685
"296" "Parent" "P" "70409" 4 "PParent" "40114" "40153" "DtF1" 14.26 2.65745841498615 265.11 5.58014483419802
"297" "Parent" "P" "70410" 1 "PParent" "40153" "40103" "UtF1" 29.67 3.39013643430273 572.88 6.35067627069868
"298" "Parent" "P" "70410" 2 "PParent" "40153" "40103" "UtF1" 16.46 2.80093319524892 479.45 6.17263961359969
"299" "Parent" "P" "70410" 3 "PParent" "40153" "40103" "UtF1" 19.63 2.97705900828837 534.2 6.28077030067586
"300" "Parent" "P" "70410" 4 "PParent" "40153" "40103" "UtF1" 26.52 3.27789916531766 447.94 6.10465929487432
"301" "Parent" "P" "70416" 1 "PParent" "40044" "40090" "DtF1" 18.17 2.89977188240808 256.72 5.5479859968016
"302" "Parent" "P" "70416" 2 "PParent" "40044" "40090" "DtF1" 10.5 2.35137525716348 211.68 5.35507570036665
"303" "Parent" "P" "70416" 3 "PParent" "40044" "40090" "DtF1" 18.59 2.92262380173335 275.32 5.61793405753016
"304" "Parent" "P" "70416" 4 "PParent" "40044" "40090" "DtF1" 17.49 2.86162928903051 327.21 5.79060216660876
"305" "Parent" "P" "70420" 1 "PParent" "40090" "40090" "DtF1" 15.2 2.72129542785223 355.76 5.87425634620244
"306" "Parent" "P" "70420" 2 "PParent" "40090" "40090" "DtF1" 15.51 2.74148497718845 454.45 6.11908789656478
"307" "Parent" "P" "70420" 3 "PParent" "40090" "40090" "DtF1" 12.64 2.53686638871871 340.13 5.82932789747313
"308" "Parent" "P" "70420" 4 "PParent" "40090" "40090" "DtF1" 14.23 2.65535241210176 426 6.05443934626937
"309" "Parent" "P" "70423" 1 "PParent" "40148" "40090" "DtF1" 15.67 2.75174805636793 294.16 5.68412383699302
"310" "Parent" "P" "70423" 2 "PParent" "40148" "40090" "DtF1" 19.13 2.95125778345216 311.34 5.7408855626077
"311" "Parent" "P" "70423" 3 "PParent" "40148" "40090" "DtF1" 14.93 2.7033726115511 379.02 5.93758897413866
"312" "Parent" "P" "70423" 4 "PParent" "40148" "40090" "DtF1" 15.36 2.73176672771953 317.3 5.75984769858915
"313" "Parent" "P" "70428" 1 "PParent" "40108" "40018" "no" 19.3 2.96010509591084 324.81 5.78324039599092
"314" "Parent" "P" "70428" 2 "PParent" "40108" "40018" "no" 16.19 2.78439376768954 313.3 5.74716119795815
"315" "Parent" "P" "70428" 3 "PParent" "40108" "40018" "no" 21.37 3.06198806933106 395.22 5.97944257188066
"316" "Parent" "P" "70428" 4 "PParent" "40108" "40018" "no" 18.04 2.89259151463448 370.78 5.91560889480445
"317" "Parent" "P" "70431" 1 "PParent" "40089" "40124" "no" 17.64 2.87016905057865 300.25 5.70461546096009
"318" "Parent" "P" "70431" 2 "PParent" "40089" "40124" "no" 22.11 3.09602999486936 336.5 5.81859814908478
"319" "Parent" "P" "70431" 3 "PParent" "40089" "40124" "no" 14.87 2.69934576047206 248.48 5.51536235940038
"320" "Parent" "P" "70431" 4 "PParent" "40089" "40124" "no" 22.94 3.13288211170122 403.92 6.00121683855066
"321" "Parent" "P" "70433" 1 "PParent" "40022" "40136" "no" 16.79 2.82078347108945 430.61 6.0652028080698
"322" "Parent" "P" "70433" 2 "PParent" "40022" "40136" "no" 22.93 3.13244609686981 424.15 6.05008716625374
"323" "Parent" "P" "70433" 3 "PParent" "40022" "40136" "no" 16.65 2.81241021642645 381.52 5.94416327398997
"324" "Parent" "P" "70433" 4 "PParent" "40022" "40136" "no" 17.41 2.8570447537801 395.54 5.98025191989388
"325" "Parent" "P" "70434" 1 "PParent" "40028" "40022" "no" 15.09 2.71403227277976 381.61 5.94439914468151
"326" "Parent" "P" "70434" 2 "PParent" "40028" "40022" "no" 19.81 2.98618686071046 413.43 6.02448821355516
"327" "Parent" "P" "70434" 3 "PParent" "40028" "40022" "no" 18.61 2.92369907065416 410.47 6.0173028446141
"328" "Parent" "P" "70434" 4 "PParent" "40028" "40022" "no" 16.89 2.82672173081971 410.91 6.01837421241484
"329" "Parent" "P" "70435" 1 "PParent" "40063" "40022" "no" 24.81 3.21124679770371 567.87 6.34189251928624
"330" "Parent" "P" "70435" 2 "PParent" "40063" "40022" "no" 15.3 2.72785282839839 425.39 6.05300639520258
"331" "Parent" "P" "70435" 3 "PParent" "40063" "40022" "no" 19.02 2.94549105711724 458.36 6.12765490155825
"332" "Parent" "P" "70435" 4 "PParent" "40063" "40022" "no" 22.78 3.12588295801904 497.69 6.2099773932375
"333" "Parent" "P" "70439" 1 "PParent" "40136" "40028" "DtF1" 13.49 2.60194867021966 346.83 5.84883474635534
"334" "Parent" "P" "70439" 2 "PParent" "40136" "40028" "DtF1" 11.59 2.45014265735166 322.87 5.77724976542695
"335" "Parent" "P" "70439" 3 "PParent" "40136" "40028" "DtF1" 17.72 2.87469394517693 410.46 6.01727848200096
"336" "Parent" "P" "70439" 4 "PParent" "40136" "40028" "DtF1" 9.45 2.24601474150565 347.56 5.85093731197101
"337" "Parent" "P" "70440" 1 "PParent" "40136" "40150" "no" 16.14 2.7813006628418 299.19 5.70107882308189
"338" "Parent" "P" "70440" 2 "PParent" "40136" "40150" "no" 18.41 2.91289399524499 361.26 5.88959792070441
"339" "Parent" "P" "70440" 3 "PParent" "40136" "40150" "no" 19.27 2.95854948242628 442.91 6.09336658913441
"340" "Parent" "P" "70440" 4 "PParent" "40136" "40150" "no" 17.6 2.86789890204411 413.68 6.02509272808797
"341" "Parent" "P" "70441" 1 "PParent" "40150" "40063" "no" 17.39 2.85589532836619 380.34 5.94106558952413
"342" "Parent" "P" "70441" 2 "PParent" "40150" "40063" "no" 21.11 3.04974686186023 450.71 6.11082411715847
"343" "Parent" "P" "70441" 3 "PParent" "40150" "40063" "no" 19.72 2.98163334917449 446.48 6.10139460648018
"344" "Parent" "P" "70441" 4 "PParent" "40150" "40063" "no" 18.62 2.92423627184892 374.79 5.92636586911185
"345" "Parent" "P" "70441" 5 "PParent" "40150" "40063" "no" 23.28 3.14759462286324 497.26 6.20911302814021
"346" "Parent" "P" "70443" 1 "PParent" "40025" "40025" "no" 15.48 2.73954886816158 338.43 5.82431727628494
"347" "Parent" "P" "70443" 2 "PParent" "40025" "40025" "no" 17.7 2.87356463957978 325.04 5.78394825167947
"348" "Parent" "P" "70443" 3 "PParent" "40025" "40025" "no" 18.99 2.94391252482419 345.83 5.84594732483608
"349" "Parent" "P" "70443" 4 "PParent" "40025" "40025" "no" 18.51 2.91831112658541 340.48 5.83035638671323
"350" "Parent" "P" "70451" 1 "PParent" "40128" "40109" "no" 23.37 3.15145314855077 305.47 5.72185157411708
"351" "Parent" "P" "70451" 2 "PParent" "40128" "40109" "no" 18.98 2.94338579318178 349.21 5.85567346043973
"352" "Parent" "P" "70451" 3 "PParent" "40128" "40109" "no" 20.17 3.00419635196612 398.11 5.98672834900754
"353" "Parent" "P" "70451" 4 "PParent" "40128" "40109" "no" 18.75 2.93119375241642 352.66 5.86550441997978
"354" "Parent" "P" "70453" 1 "PParent" "40143" "40109" "no" 15.57 2.74534598584591 287.46 5.66108372012309
"355" "Parent" "P" "70453" 2 "PParent" "40143" "40109" "no" 19.56 2.97348666460667 409.55 6.01505899596161
"356" "Parent" "P" "70453" 3 "PParent" "40143" "40109" "no" 15.07 2.7127060126384 397.99 5.98642687934064
"357" "Parent" "P" "70453" 4 "PParent" "40143" "40109" "no" 20.55 3.02286094094224 385.87 5.9555005251744
"358" "Parent" "P" "70459" 1 "PParent" "40072" "40072" "no" 17.61 2.86846692250811 260.87 5.56402219894632
"359" "Parent" "P" "70459" 2 "PParent" "40072" "40072" "no" 21.68 3.07639017657145 399.62 5.99051409557199
"360" "Parent" "P" "70459" 3 "PParent" "40072" "40072" "no" 20.78 3.03399098567108 369.43 5.91196127724504
"361" "Parent" "P" "70459" 4 "PParent" "40072" "40072" "no" 22.32 3.10548313751311 431.96 6.06833299136456
"362" "Parent" "P" "70464" 1 "PParent" "40138" "40124" "no" 24.26 3.1888289035159 383.05 5.94816552896283
"363" "Parent" "P" "70464" 2 "PParent" "40138" "40124" "no" 16.87 2.82553689655788 287.91 5.66264793129765
"364" "Parent" "P" "70464" 3 "PParent" "40138" "40124" "no" 14.05 2.64262239577975 283.06 5.64565888930569
"365" "Parent" "P" "70464" 4 "PParent" "40138" "40124" "no" 21.88 3.08557297755378 369.87 5.91315159254857
"366" "Parent" "P" "70470" 1 "PParent" "40143" "40128" "no" 23.3 3.14845336057165 359.12 5.88365659447368
"367" "Parent" "P" "70470" 2 "PParent" "40143" "40128" "no" 19.98 2.99473177322041 364.97 5.89981515842374
"368" "Parent" "P" "70470" 3 "PParent" "40143" "40128" "no" 17.76 2.87694873756402 342.96 5.83761382228972
"369" "Parent" "P" "70470" 4 "PParent" "40143" "40128" "no" 22.37 3.10772077550204 337.7 5.82215792739152
"370" "Parent" "P" "70471" 1 "PParent" "40026" "40026" "no" 21.02 3.04547436544881 326.82 5.78940956062364
"371" "Parent" "P" "70471" 2 "PParent" "40026" "40026" "no" 16.51 2.80396625793204 321.48 5.77293533334452
"372" "Parent" "P" "70471" 3 "PParent" "40026" "40026" "no" 17.04 2.83556352140117 444.6 6.0971750015301
"373" "Parent" "P" "70471" 4 "PParent" "40026" "40026" "no" NA NA NA NA
"374" "Parent" "P" "70474" 1 "PParent" "40149" "40117" "no" 18.74 2.93066027681028 303.46 5.71524980609709
"375" "Parent" "P" "70474" 2 "PParent" "40149" "40117" "no" 20.08 2.99972429482353 344.46 5.8419779734076
"376" "Parent" "P" "70474" 3 "PParent" "40149" "40117" "no" 19.19 2.95438931001961 322.07 5.77476891322269
"377" "Parent" "P" "70474" 4 "PParent" "40149" "40117" "no" 22.95 3.13331793650655 329.09 5.79633126958669
"378" "Parent" "P" "70476" 1 "PParent" "40094" "40146" "no" 18.46 2.91560622907471 288.51 5.6647297473925
"379" "Parent" "P" "70476" 2 "PParent" "40094" "40146" "no" 13.89 2.63116915676625 328.14 5.79344034658674
"380" "Parent" "P" "70476" 3 "PParent" "40094" "40146" "no" 16.31 2.79177841663292 339.47 5.82738557785131
"381" "Parent" "P" "70476" 4 "PParent" "40094" "40146" "no" 17.23 2.84665205053984 340.42 5.83018014937983
"382" "Parent" "P" "70482" 1 "PParent" "40090" "40148" "no" 17.18 2.84374591655611 348.25 5.85292061265991
"383" "Parent" "P" "70482" 2 "PParent" "40090" "40148" "no" 16.59 2.80880010420235 350.89 5.86047278403547
"384" "Parent" "P" "70482" 3 "PParent" "40090" "40148" "no" 18.54 2.91993056013771 326.48 5.78836869109755
"385" "Parent" "P" "70482" 4 "PParent" "40090" "40148" "no" 16.22 2.78624504868727 348.98 5.85501461397008
"386" "Parent" "P" "70490" 1 "PParent" "40025" "40128" "no" 16.38 2.79606107842492 391.55 5.97011322119695
"387" "Parent" "P" "70490" 2 "PParent" "40025" "40128" "no" 15.92 2.76757618041624 320.73 5.77059964769352
"388" "Parent" "P" "70490" 3 "PParent" "40025" "40128" "no" 15.19 2.72063731660768 276.89 5.62362031540416
"389" "Parent" "P" "70490" 4 "PParent" "40025" "40128" "no" 20.24 3.00766084441926 348.31 5.85309288784123
"390" "Parent" "P" "70498" 1 "PParent" "40103" "40075" "no" 20.65 3.02771531940704 408.68 6.01293245372322
"391" "Parent" "P" "70498" 2 "PParent" "40103" "40075" "no" 16.38 2.79606107842492 396.06 5.98156571492873
"392" "Parent" "P" "70498" 3 "PParent" "40103" "40075" "no" 20.71 3.03061667540749 442.25 6.09187533303989
"393" "Parent" "P" "70498" 4 "PParent" "40103" "40075" "no" 24.1 3.18221184049661 465.76 6.14367047999731
"394" "Parent" "P" "70500" 1 "PParent" "40026" "40053" "no" 24.67 3.20558793054127 472.45 6.15793192122864
"395" "Parent" "P" "70500" 2 "PParent" "40026" "40053" "no" 19.44 2.96733279903229 345.97 5.8463520660963
"396" "Parent" "P" "70500" 3 "PParent" "40026" "40053" "no" 19.97 2.99423114742772 358.61 5.88223544700642
"397" "Parent" "P" "70500" 4 "PParent" "40026" "40053" "no" 17.78 2.87807423008576 375.53 5.92833836148824
"398" "Parent" "P" "70503" 1 "PParent" "40146" "40094" "no" 22.61 3.11839228628988 293.37 5.68143461099229
"399" "Parent" "P" "70503" 2 "PParent" "40146" "40094" "no" 16.65 2.81241021642645 295.01 5.68700925407037
"400" "Parent" "P" "70503" 3 "PParent" "40146" "40094" "no" 18.88 2.93810316071735 316.51 5.75735483666172
"401" "Parent" "P" "70503" 4 "PParent" "40146" "40094" "no" 20.59 3.0248055210397 347.08 5.84955530092529
"402" "Down" "F1" "P21001" 1 "F1Down" "70063" "70136" "no" 18.36 2.91017438519234 363.78 5.89654928931169
"403" "Down" "F1" "P21001" 2 "F1Down" "70063" "70136" "no" 21.07 3.0478502278161 404.4 6.00240448714632
"404" "Down" "F1" "P21001" 3 "F1Down" "70063" "70136" "no" NA NA NA NA
"405" "Down" "F1" "P21002" 1 "F1Down" "70063" "70151" "no" 16.75 2.81839825827108 287.51 5.6612576422412
"406" "Down" "F1" "P21002" 2 "F1Down" "70063" "70151" "no" 20.58 3.0243197304059 504.59 6.22374621833322
"407" "Down" "F1" "P21002" 3 "F1Down" "70063" "70151" "no" 18.53 2.91939104029727 342.01 5.83483997640121
"408" "Down" "F1" "P21002" 4 "F1Down" "70063" "70151" "no" 17.69 2.87299950817169 461.18 6.13378842232018
"409" "Down" "F1" "P21003" 1 "F1Down" "70063" "70357" "no" 20.77 3.03350963788802 437.04 6.08002472408746
"410" "Down" "F1" "P21003" 2 "F1Down" "70063" "70357" "no" 13.65 2.61373952163097 295.26 5.68785632410594
"411" "Down" "F1" "P21003" 3 "F1Down" "70063" "70357" "no" 15.35 2.73111547403321 292.78 5.67942147374327
"412" "Down" "F1" "P21004" 1 "F1Down" "70063" "70416" "no" 13.44 2.598235335095 251.03 5.52557245390196
"413" "Down" "F1" "P21004" 2 "F1Down" "70063" "70416" "no" 18.13 2.89756802476676 252.14 5.52998448880312
"414" "Down" "F1" "P21004" 3 "F1Down" "70063" "70416" "no" 18.53 2.91939104029727 289.25 5.66729136607379
"415" "Down" "F1" "P21004" 4 "F1Down" "70063" "70416" "no" 15.73 2.75556971707019 279.85 5.63425374533737
"416" "Down" "F1" "P21005" 1 "F1Down" "70109" "70063" "no" 16.37 2.79545039138304 325.01 5.78385595108714
"417" "Down" "F1" "P21005" 2 "F1Down" "70109" "70063" "no" 14.2 2.65324196460721 225.42 5.41796532881393
"418" "Down" "F1" "P21005" 3 "F1Down" "70109" "70063" "no" 19.86 2.98870765861703 280.17 5.63539656178974
"419" "Down" "F1" "P21006" 1 "F1Down" "70109" "70151" "no" 10.93 2.39151130218845 235.87 5.46328080579578
