Generation 	Included 	Gener	Line	SEL	selected	line	dam	sire	plant	ident	Bloss	gad	gw	ghl	ghr	ubl	ubw	GA	UBA	lbl	lbw	INCLUDED 
4	1	F4	Down	NA	NA	Down	51D3002B	51D3033B	NA	51D4001	1	NA	8.21	3.69	3.91	24.38	28.91	31.198	704.8258	27.85	31.36	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3033B	NA	51D4001	2	NA	8.07	3.4	3.7	25.6	29.75	28.6485	761.6	27.88	31.63	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3033B	NA	51D4001	3	NA	7.08	3.89	3.64	22.55	24.99	26.6562	563.5245	26.34	28.9	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3033B	NA	51D4002	1	NA	7.68	3.37	3.13	22.26	27.13	24.96	603.9138	25.86	27.94	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3033B	NA	51D4002	2	NA	7.37	3.13	3.36	22.4	26.17	23.91565	586.208	25.89	27.34	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3033B	NA	51D4002	3	NA	7.39	3.38	3.42	21.68	26.01	25.126	563.8968	24.1	25.14	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3057B	NA	51D4003	1	NA	8.45	3.48	3.42	24.92	29.13	29.1525	725.9196	28.96	32.63	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3057B	NA	51D4003	2	NA	7.17	3.25	3.32	24	27.21	23.55345	653.04	26.85	29.82	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3057B	NA	51D4003	3	NA	6.3	2.69	2.57	17.07	21	16.569	358.47	21.16	21.32	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3025A	NA	51D4004	1	NA	7.38	3.21	4.02	17.99	23.53	26.6787	423.3047	20.58	23.73	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3025A	NA	51D4004	2	NA	7.57	3.85	3.68	20.6	27.14	28.50105	559.084	24.33	27.83	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3025A	NA	51D4004	3	NA	7	3.21	3.61	20.72	26.1	23.87	540.792	24.28	27.65	1
4	1	F4	Down	NA	NA	Down	51D3057A	51D3017A	NA	51D4005	1	NA	8.31	3.82	3.83	22.13	28.14	31.78575	622.7382	26.64	30.87	1
4	1	F4	Down	NA	NA	Down	51D3057A	51D3017A	NA	51D4005	2	NA	7.33	3.1	3.35	21.65	28.55	23.63925	618.1075	25.98	29.09	1
4	1	F4	Down	NA	NA	Down	51D3057A	51D3017A	NA	51D4005	3	NA	7.87	3.21	3.31	21.54	27.68	25.6562	596.2272	25.24	28.25	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3057B	NA	51D4006	1	NA	7.02	2.81	3.27	21.79	28.11	21.3408	612.5169	28.11	30.33	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3057B	NA	51D4006	2	NA	7.25	2.9	3.15	19.51	23.08	21.93125	450.2908	22.59	22.66	1
4	1	F4	Down	NA	NA	Down	51D3002B	51D3057B	NA	51D4006	3	NA	8.83	3.58	4.48	19.91	23.88	35.5849	475.4508	25.09	25.07	1
4	1	F4	Down	NA	NA	Down	51D3003B	51D3023B	NA	51D4007	1	NA	7.29	2.94	2.85	23.94	28.9	21.10455	691.866	28.02	30.13	1
4	1	F4	Down	NA	NA	Down	51D3003B	51D3023B	NA	51D4007	2	NA	7.64	2.96	2.96	20.58	24.6	22.6144	506.268	24.24	24.77	1
4	1	F4	Down	NA	NA	Down	51D3003B	51D3023B	NA	51D4007	3	NA	8.43	3.21	3.48	21.96	24.23	28.19835	532.0908	25.31	26.1	1
4	1	F4	Down	NA	NA	Down	51D3003B	51D3033B	NA	51D4009	1	NA	5.88	2.74	2.75	20.49	22.28	16.1406	456.5172	21.36	22.98	1
4	1	F4	Down	NA	NA	Down	51D3003B	51D3033B	NA	51D4009	2	NA	7.14	3.44	3.38	20.85	24.71	24.3474	515.2035	23.88	25.56	1
4	1	F4	Down	NA	NA	Down	51D3003B	51D3033B	NA	51D4009	3	NA	7.93	4.03	4.14	21.51	25.68	32.39405	552.3768	22.57	26.06	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3017A	NA	51D4010	1	NA	7.09	3.31	3	20.24	25.26	22.36895	511.2624	23.23	25.83	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3017A	NA	51D4010	2	NA	7.99	3.33	3.49	19.78	26.05	27.2459	515.269	22.78	26.75	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3017A	NA	51D4010	3	NA	6.8	2.46	2.91	18.65	24.48	18.258	456.552	23.12	25.4	1
4	1	F4	Down	NA	NA	Down	51D3003B	51D3023B	NA	51D4011	1	NA	8.03	2.63	3.26	24.12	29.23	23.64835	705.0276	27.69	29.55	1
4	1	F4	Down	NA	NA	Down	51D3003B	51D3023B	NA	51D4011	2	NA	6.72	2.55	2.66	22.22	27.18	17.5056	603.9396	26.26	27.51	1
4	1	F4	Down	NA	NA	Down	51D3003B	51D3023B	NA	51D4011	3	NA	7.38	2.84	2.66	21.97	27.65	20.295	607.4705	26.46	29.3	1
4	1	F4	Down	NA	NA	Down	51D3004A	51D3043B	NA	51D4012	1	NA	7.3	2.75	2.73	21.94	25.59	20.002	561.4446	25.69	25.82	1
4	1	F4	Down	NA	NA	Down	51D3004A	51D3043B	NA	51D4012	2	NA	7.88	3.92	2.13	21.95	25.24	23.837	554.018	25.19	25.87	1
4	1	F4	Down	NA	NA	Down	51D3004A	51D3043B	NA	51D4012	3	NA	7.63	3.36	3.34	22.09	27.44	25.5605	606.1496	27.87	28.54	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3035A	NA	51D4013	1	NA	5.2	2.19	2.43	15.69	17.68	12.012	277.3992	17.85	19.2	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3035A	NA	51D4013	2	NA	6.99	3.11	3.13	20.2	25.57	21.8088	516.514	23.01	26.59	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3035A	NA	51D4013	3	NA	7.71	2.84	2.94	20.14	25.56	22.2819	514.7784	21.71	25.98	1
4	1	F4	Down	NA	NA	Down	51D3004A	51D3043B	NA	51D4014	1	NA	7.43	2.88	2.98	23.57	27.34	21.7699	644.4038	28.27	30.81	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3023B	NA	51D4015	1	NA	7.87	3.36	2.87	24.34	29.5	24.51505	718.03	27.88	30.97	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3023B	NA	51D4015	2	NA	8.72	4.02	3.89	25.33	29.25	34.4876	740.9025	29.42	31.42	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3023B	NA	51D4015	3	NA	8.23	3.43	3.22	22.76	27.47	27.36475	625.2172	27.63	28.98	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3035A	NA	51D4016	1	NA	7.31	3.24	3.65	20.82	27.1	25.18295	564.222	25.76	28.46	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3035A	NA	51D4016	2	NA	7.05	2.92	2.94	18.38	23.39	20.6565	429.9082	21.55	23.41	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3035A	NA	51D4016	3	NA	8.34	4.55	4.32	22.31	27.75	36.9879	619.1025	24.7	28.5	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3046A	NA	51D4017	1	NA	6.29	2.81	2.89	15.62	20.84	17.9265	325.5208	20.18	23.69	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3046A	NA	51D4017	2	NA	6.53	3.1	3.05	15.94	20.04	20.07975	319.4376	19.03	21.44	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3046A	NA	51D4017	3	NA	5.91	2.48	2.4	17.39	21.81	14.4204	379.2759	20.08	20.78	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3023B	NA	51D4018	1	NA	7.96	3.33	3.57	21.61	29.37	27.462	634.6857	27.78	28.99	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3023B	NA	51D4018	2	NA	7.55	2.99	3.23	19.2	26.18	23.4805	502.656	24.89	26.59	1
4	1	F4	Down	NA	NA	Down	51D3017A	51D3023B	NA	51D4018	3	NA	8.09	3.87	3.68	23.09	28.38	30.53975	655.2942	27.88	29.82	1
4	1	F4	Down	NA	NA	Down	51D3022A	51D3035A	NA	51D4019	1	NA	6.99	3.07	2.86	21.35	26.81	20.72535	572.3935	23.62	27.41	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3017A	NA	51D4020	1	NA	8.12	3.34	3.76	20.26	25.65	28.826	519.669	24.56	26.36	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3017A	NA	51D4020	2	NA	7.37	3.26	3.07	18.12	22.46	23.32605	406.9752	21.25	22.93	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3017A	NA	51D4020	3	NA	6.92	3.25	3.28	17.77	22.76	22.5938	404.4452	20.88	22.97	1
4	1	F4	Down	NA	NA	Down	51D3022A	51D3035A	NA	51D4021	1	NA	7.42	3.07	3.88	21.24	26.64	25.7845	565.8336	25.55	27.38	1
4	1	F4	Down	NA	NA	Down	51D3022A	51D3035A	NA	51D4021	2	NA	7.57	3.72	3.68	21.18	26.43	28.009	559.7874	24.85	27.01	1
4	1	F4	Down	NA	NA	Down	51D3022A	51D3035A	NA	51D4021	3	NA	7.84	3.08	4.02	22.79	29.38	27.832	669.5702	25.59	30.38	1
4	1	F4	Down	NA	NA	Down	51D3023B	51D3046A	NA	51D4022	1	NA	6.02	2.16	2.52	18.74	23.75	14.0868	445.075	23.8	25.12	1
4	1	F4	Down	NA	NA	Down	51D3023B	51D3046A	NA	51D4022	2	NA	6.51	2.69	2.19	20.18	24.35	15.8844	491.383	24.34	25.28	1
4	1	F4	Down	NA	NA	Down	51D3023B	51D3046A	NA	51D4022	3	NA	6.68	2.74	2.3	21.05	25.93	16.8336	545.8265	24.92	25.51	1
4	1	F4	Down	NA	NA	Down	51D3023B	51D3032B	NA	51D4023	1	NA	7.58	2.88	3.03	20.35	24.48	22.3989	498.168	23.45	25.06	1
4	1	F4	Down	NA	NA	Down	51D3023B	51D3032B	NA	51D4023	2	NA	7.95	2.89	3.24	18.71	24.62	24.36675	460.6402	22.2	24.9	1
4	1	F4	Down	NA	NA	Down	51D3023B	51D3032B	NA	51D4023	3	NA	6.23	2.56	2.61	16.66	20.5	16.10455	341.53	18.32	19.73	1
4	1	F4	Down	NA	NA	Down	51D3023B	51D3043B	NA	51D4024	1	NA	6.38	2.33	2.78	18.43	22.58	16.3009	416.1494	20.92	23.43	1
4	1	F4	Down	NA	NA	Down	51D3023B	51D3043B	NA	51D4024	2	NA	5.83	2.17	2.5	20.25	23.93	13.61305	484.5825	24.59	25.39	1
4	1	F4	Down	NA	NA	Down	51D3023B	51D3043B	NA	51D4024	3	NA	7.12	2.91	2.47	20.95	26.91	19.1528	563.7645	25.6	25.82	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3052B	NA	51D4025	1	NA	8.65	4.44	4.14	24.72	30.62	37.1085	756.9264	27.58	29.61	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3052B	NA	51D4025	2	NA	6.52	2.88	3.04	21.08	24.4	19.2992	514.352	26.86	28.41	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3052B	NA	51D4025	3	NA	7.75	2.98	2.96	25.05	28.87	23.0175	723.1935	28.95	30.85	1
4	1	F4	Down	NA	NA	Down	51D3057A	51D3017A	NA	51D4026	1	NA	6.81	3.13	3.13	21.71	24.68	21.3153	535.8028	24.8	26.63	1
4	1	F4	Down	NA	NA	Down	51D3057A	51D3017A	NA	51D4026	2	NA	6.34	2.55	2.75	18.99	23.53	16.801	446.8347	23.18	22.86	1
4	1	F4	Down	NA	NA	Down	51D3057A	51D3017A	NA	51D4026	3	NA	7.9	3.3	3.52	22.3	27.99	26.939	624.177	26.97	27.66	1
4	1	F4	Down	NA	NA	Down	51D3025A	51D3063A	NA	51D4027	1	NA	6.77	3.12	3.21	24.77	25.88	21.42705	641.0476	21.72	27.46	1
4	1	F4	Down	NA	NA	Down	51D3025A	51D3063A	NA	51D4027	2	NA	7.68	3.41	3.44	21.66	24.76	26.304	536.3016	24.64	23.76	1
4	1	F4	Down	NA	NA	Down	51D3025A	51D3063A	NA	51D4027	3	NA	7.85	3.78	3.67	24.63	29.09	29.24125	716.4867	26.63	27.32	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3046A	NA	51D4028	1	NA	7.98	3.6	3.17	21.01	27.29	27.0123	573.3629	25.66	29.54	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3046A	NA	51D4028	2	NA	7.26	2.88	2.81	16.99	21.23	20.6547	360.6977	20.82	21.28	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3046A	NA	51D4028	3	NA	6.83	2.68	2.77	15.63	20.46	18.61175	319.7898	20.89	25.55	1
4	1	F4	Down	NA	NA	Down	51D3025A	51D3023B	NA	51D4029	1	NA	8.15	3.31	4	21.79	28.09	29.78825	612.0811	24.29	26.81	1
4	1	F4	Down	NA	NA	Down	51D3025A	51D3023B	NA	51D4029	2	NA	8.35	3.3	3.39	19.81	26.86	27.93075	532.0966	22.74	26.8	1
4	1	F4	Down	NA	NA	Down	51D3025A	51D3023B	NA	51D4029	3	NA	8.68	3.49	3.48	21.28	29.72	30.2498	632.4416	25.41	29.26	1
4	1	F4	Down	NA	NA	Down	51D3025A	51D3003B	NA	51D4030	1	NA	7.17	3.19	3.28	19.53	26.11	23.19495	509.9283	22.85	25.73	1
4	1	F4	Down	NA	NA	Down	51D3025A	51D3003B	NA	51D4030	2	NA	7.46	3.48	3.29	20.01	25.12	25.2521	502.6512	22.62	26.06	1
4	1	F4	Down	NA	NA	Down	51D3025A	51D3003B	NA	51D4030	3	NA	6.46	2.94	3.18	20.41	25.27	19.7676	515.7607	23.63	26.95	1
4	1	F4	Down	NA	NA	Down	51D3029A	51D3022A	NA	51D4031	1	NA	6.92	2.55	2.98	19.85	25.1	19.1338	498.235	24.15	26.68	1
4	1	F4	Down	NA	NA	Down	51D3029A	51D3022A	NA	51D4031	2	NA	6.27	2.25	2.54	18.83	25.72	15.01665	484.3076	22.83	26.49	1
4	1	F4	Down	NA	NA	Down	51D3030A	51D3022A	NA	51D4034	1	NA	8.49	3.69	3.59	26.59	33.13	30.9036	880.9267	34.85	39.37	1
4	1	F4	Down	NA	NA	Down	51D3030A	51D3022A	NA	51D4034	2	NA	7.83	3.1	3.37	24.52	31.41	25.33005	770.1732	28.63	34.26	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3035A	NA	51D4035	1	NA	8.12	3.11	3.38	21.64	27.52	26.3494	595.5328	24.91	27.86	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3035A	NA	51D4035	2	NA	7.05	2.67	3.04	19.66	25.27	20.12775	496.8082	24.61	26.97	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3035A	NA	51D4035	3	NA	7.59	3.3	3.55	20.21	26.68	25.99575	539.2028	24.6	27.31	1
4	1	F4	Down	NA	NA	Down	51D3030A	51D3022A	NA	51D4036	1	NA	7.05	3.28	3.15	21.28	24	22.66575	510.72	23.48	26.57	1
4	1	F4	Down	NA	NA	Down	51D3030A	51D3022A	NA	51D4036	2	NA	7.43	3.01	3.29	19.95	26.09	23.4045	520.4955	25.1	27.73	1
4	1	F4	Down	NA	NA	Down	51D3030A	51D3022A	NA	51D4036	3	NA	8.63	3.39	3.85	21.21	27.26	31.2406	578.1846	26	29.86	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3004A	NA	51D4037	1	NA	8.08	3.48	3.82	24.42	30.39	29.492	742.1238	28.36	31.82	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3063A	NA	51D4038	1	NA	7.25	3.09	3.14	18.33	23.36	22.58375	428.1888	22.22	23.99	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3063A	NA	51D4038	2	NA	7.11	2.93	3.11	21.29	26.89	21.4722	572.4881	23.52	27.28	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3063A	NA	51D4038	3	NA	6.23	2.76	2.91	15.67	19.48	17.66205	305.2516	17.44	19.34	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3002B	NA	51D4039	1	NA	7.48	3.27	3.46	21.57	26.89	25.1702	580.0173	27.03	28.61	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3002B	NA	51D4039	2	NA	7.33	3.45	3.44	18.52	25.51	25.25185	472.4452	22.75	25.77	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3002B	NA	51D4039	3	NA	8.03	3.68	3.38	22.43	26.63	28.3459	597.3109	25.63	27.14	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3022A	NA	51D4040	1	NA	7.78	3.53	3.2	18.96	23.56	26.1797	446.6976	21.64	24.93	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3022A	NA	51D4040	2	NA	7.65	2.96	2.81	18.19	23.4	22.07025	425.646	21.21	24.91	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3022A	NA	51D4040	3	NA	7.71	3.15	3.22	17.95	22.4	24.55635	402.08	21.86	24.44	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3017A	NA	51D4042	1	NA	6.49	2.72	2.92	20.41	24.12	18.3018	492.2892	23.22	24.89	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3017A	NA	51D4042	2	NA	6.66	2.78	2.96	18.57	21.24	19.1142	394.4268	21.48	23.48	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3017A	NA	51D4042	3	NA	6.94	2.82	3.08	21.39	26.46	20.473	565.9794	24.89	27.24	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3004A	NA	51D4043	1	NA	7.76	3.03	2.76	22.17	26.77	22.4652	593.4909	25.92	26.25	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3004A	NA	51D4043	2	NA	7.58	2.52	2.97	24.1	27.74	20.8071	668.534	28.53	27.11	1
4	1	F4	Down	NA	NA	Down	51D3032B	51D3004A	NA	51D4043	3	NA	7.81	3.28	3.22	25.67	30.61	25.3825	785.7587	30.93	31.46	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3029A	NA	51D4044	1	NA	7.29	3.34	2.55	22.62	26.92	21.46905	608.9304	26.88	30.19	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3029A	NA	51D4044	2	NA	8	3.13	3.45	21.4	25.97	26.32	555.758	24.32	28.45	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3029A	NA	51D4044	3	NA	7.92	3.31	3.8	21.04	25.29	28.1556	532.1016	24.18	26.75	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3029A	NA	51D4045	1	NA	5.38	2.99	2.71	20.04	22.05	15.333	441.882	22.18	22.53	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3029A	NA	51D4045	2	NA	6.14	2.81	2.98	21.61	25.33	17.7753	547.3813	23.84	26.22	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3029A	NA	51D4045	3	NA	6.84	2.9	2.96	21.67	25.48	20.0412	552.1516	24.25	25.4	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3030A	NA	51D4046	1	NA	6.96	3.18	3.28	23.69	27.69	22.4808	655.9761	27.17	28.21	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3030A	NA	51D4046	2	NA	7.17	3.57	3.26	21.88	25.65	24.48555	561.222	24.65	26.01	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3030A	NA	51D4046	3	NA	7.5	3.47	3.74	23.27	29.59	27.0375	688.5593	27.42	30.35	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3030A	NA	51D4047	1	NA	6.57	3.17	2.8	21.32	26.68	19.61145	568.8176	27.2	29.65	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3030A	NA	51D4047	2	NA	6.84	2.7	2.21	22.06	27.22	16.7922	600.4732	27.23	29.99	1
4	1	F4	Down	NA	NA	Down	51D3033B	51D3030A	NA	51D4047	3	NA	6.55	2.35	3.09	23.8	26.81	17.816	638.078	27.97	30.12	1
4	1	F4	Down	NA	NA	Down	51D3035A	51D3030A	NA	51D4048	1	NA	7.05	3.22	2.95	24.16	30.38	21.74925	733.9808	27.54	33.3	1
4	1	F4	Down	NA	NA	Down	51D3035A	51D3030A	NA	51D4048	2	NA	7.22	2.84	2.84	23.03	28.57	20.5048	657.9671	26.42	32.66	1
4	1	F4	Down	NA	NA	Down	51D3035A	51D3030A	NA	51D4048	3	NA	7.89	3.32	3.31	21.97	29.41	26.15535	646.1377	25.16	31.2	1
4	1	F4	Down	NA	NA	Down	51D3035A	51D3002B	NA	51D4049	1	NA	6.97	3.17	3.51	23.74	29.08	23.2798	690.3592	27.42	29.55	1
4	1	F4	Down	NA	NA	Down	51D3035A	51D3002B	NA	51D4049	2	NA	7.74	3.39	3.23	21.46	27.87	25.6194	598.0902	25.71	26.8	1
4	1	F4	Down	NA	NA	Down	51D3035A	51D3002B	NA	51D4049	3	NA	7.65	3.17	3.32	19.76	26.08	24.82425	515.3408	21.89	25.92	1
4	1	F4	Down	NA	NA	Down	51D3035A	51D3030A	NA	51D4050	1	NA	8.05	3.29	2.77	24.59	30.19	24.3915	742.3721	29.21	33.71	1
4	1	F4	Down	NA	NA	Down	51D3035A	51D3030A	NA	51D4050	2	NA	8.38	3.4	3.23	23.9	28.98	27.7797	692.622	27.78	33.17	1
4	1	F4	Down	NA	NA	Down	51D3035A	51D3030A	NA	51D4050	3	NA	7.86	3.68	3.3	24.39	32.3	27.4314	787.797	29.36	32.91	1
4	1	F4	Down	NA	NA	Down	51D3043B	51D3057B	NA	51D4053	1	NA	6.94	2.54	2.92	19.66	23.54	18.9462	462.7964	23.47	24.16	1
4	1	F4	Down	NA	NA	Down	51D3043B	51D3057B	NA	51D4053	2	NA	6.6	2.77	2.81	18.96	24.02	18.414	455.4192	22.82	23.09	1
4	1	F4	Down	NA	NA	Down	51D3043B	51D3057B	NA	51D4053	3	NA	7.41	3.03	3.2	23.81	29.6	23.08215	704.776	28.75	29.33	1
4	1	F4	Down	NA	NA	Down	51D3043B	51D3002B	NA	51D4054	1	NA	5.34	2.26	2.45	18.78	21.31	12.5757	400.2018	21.25	21.12	1
4	1	F4	Down	NA	NA	Down	51D3043B	51D3002B	NA	51D4054	2	NA	7.29	2.82	3.56	20.43	23.97	23.2551	489.7071	24.81	24.82	1
4	1	F4	Down	NA	NA	Down	51D3043B	51D3002B	NA	51D4054	3	NA	6.53	2.25	2.55	15.64	21.04	15.672	329.0656	21.51	22.53	1
4	1	F4	Down	NA	NA	Down	51D3046A	51D3003B	NA	51D4056	1	NA	6.58	2.7	2.98	22.22	25.51	18.6872	566.8322	26.03	26.68	1
4	1	F4	Down	NA	NA	Down	51D3046A	51D3003B	NA	51D4056	2	NA	7.67	2.56	3.45	21.29	26.8	23.04835	570.572	24.53	25.08	1
4	1	F4	Down	NA	NA	Down	51D3046A	51D3003B	NA	51D4056	3	NA	6.63	1.98	2.95	19.84	25.18	16.34295	499.5712	24.59	26.69	1
4	1	F4	Down	NA	NA	Down	51D3046A	51D3022A	NA	51D4057	1	NA	6.74	3.05	2.9	21.1	28.11	20.0515	593.121	25.46	27.67	1
4	1	F4	Down	NA	NA	Down	51D3046A	51D3022A	NA	51D4057	2	NA	7.15	2.69	2.81	20.49	25.65	19.6625	525.5685	23.5	25.92	1
4	1	F4	Down	NA	NA	Down	51D3046A	51D3022A	NA	51D4057	3	NA	7.27	3.06	3.34	19.74	23.77	23.264	469.2198	23.43	26.31	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3046A	NA	51D4059	1	NA	7.33	3.32	3.53	19.99	25.89	25.10525	517.5411	23.18	26.26	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3046A	NA	51D4059	2	NA	6.06	2.51	2.42	17.68	21.83	14.9379	385.9544	20.04	21.89	1
4	1	F4	Down	NA	NA	Down	51D3063A	51D3046A	NA	51D4059	3	NA	7.22	3.24	3.22	18.83	23.11	23.3206	435.1613	21.53	24.12	1
4	1	F4	Down	NA	NA	Down	51D3052B	51D3025A	NA	51D4060	1	NA	7.02	3.3	3.3	22.15	27.51	23.166	609.3465	26.27	28.26	1
4	1	F4	Down	NA	NA	Down	51D3052B	51D3025A	NA	51D4060	2	NA	6.9	3.26	3.44	21.88	26.39	23.115	577.4132	24.56	28.06	1
4	1	F4	Down	NA	NA	Down	51D3052B	51D3025A	NA	51D4060	3	NA	6.73	3.41	3.27	17.7	21.81	22.4782	386.037	19.62	21.48	1
4	1	F4	Down	NA	NA	Down	51D3052B	51D3033B	NA	51D4061	1	NA	6.65	2.94	1.71	21.77	26.2	15.46125	570.374	26.24	27.46	1
4	1	F4	Down	NA	NA	Down	51D3052B	51D3033B	NA	51D4061	2	NA	7.33	2.78	2.2	22.17	26.88	18.2517	595.9296	26.09	27.9	1
4	1	F4	Down	NA	NA	Down	51D3052B	51D3033B	NA	51D4061	3	NA	6.85	2.65	2.49	19.25	24.66	17.6045	474.705	22.73	25.65	1
4	1	F4	Down	NA	NA	Down	51D3052B	51D3033B	NA	51D4062	1	NA	7.5	3.51	3.54	23.35	28.5	26.4375	665.475	27.05	30.51	1
4	1	F4	Down	NA	NA	Down	51D3052B	51D3033B	NA	51D4062	2	NA	7.85	4.1	3.39	22.81	28.44	29.39825	648.7164	24.91	28.65	1
4	1	F4	Down	NA	NA	Down	51D3052B	51D3033B	NA	51D4062	3	NA	7.46	3.52	3.27	24.48	28.23	25.3267	691.0704	26.69	29.94	1
4	1	F4	Down	NA	NA	Down	51D3052B	51D3035A	NA	51D4063	1	NA	7.53	3.15	3.03	22.9	29.3	23.2677	670.97	26.93	30.23	1
4	1	F4	Down	NA	NA	Down	51D3057B	51D3032B	NA	51D4065	1	NA	7.46	2.85	2.62	21.58	26.65	20.4031	575.107	25.11	27.76	1
4	1	F4	Down	NA	NA	Down	51D3057B	51D3003B	NA	51D4066	1	NA	6.49	2.67	2.6	21.87	26.82	17.10115	586.5534	24.94	25.71	1
4	1	F4	Down	NA	NA	Down	51D3057B	51D3003B	NA	51D4066	2	NA	6.11	2.55	2.65	19.48	23.36	15.886	455.0528	24.49	25.58	1
4	1	F4	Down	NA	NA	Down	51D3057B	51D3003B	NA	51D4066	3	NA	5.16	2.38	1.98	25.31	29.17	11.2488	738.2927	24.55	28.63	1
4	1	F4	Down	NA	NA	Down	51D3057B	51D3033B	NA	51D4067	1	NA	6.74	2.41	2.77	17.91	21.49	17.4566	384.8859	21.39	22.98	1
4	1	F4	Down	NA	NA	Down	51D3057B	51D3033B	NA	51D4067	2	NA	7	2.44	2.54	22.47	26.21	17.43	588.9387	26.61	26.16	1
4	1	F4	Down	NA	NA	Down	51D3057B	51D3033B	NA	51D4067	3	NA	6.61	2.39	2.81	21.48	25.53	17.186	548.3844	27.14	27.43	1
3	1	F4	Ran	NA	NA	Ran	512001	512007	NA	51RAN3002	1	NA	9.07	4.8	4.33	23.03	30.58	41.40455	704.2574	28.74	31.71	1
3	1	F4	Ran	NA	NA	Ran	512001	512007	NA	51RAN3002	2	NA	7.97	4.04	4.49	21.94	25.86	33.99205	567.3684	29.36	30.99	1
3	1	F4	Ran	NA	NA	Ran	512001	512007	NA	51RAN3002	3	NA	8.18	4.11	3.87	23.05	28.96	32.6382	667.528	28.23	32.24	1
3	1	F4	Ran	NA	NA	Ran	512001	512032	NA	51RAN3003	1	NA	7.58	3.81	4.04	23.42	26.4	29.7515	618.288	27.04	28.74	1
