ind	Line	Gener	block	dam	sire	bloss	malefl	gad	Gwtot	GHl	GHr	UBL	UBW	GA	UBA	lbl	lbw	selected	select_rand	SEL
RAN1038	Ran	F1	NA	70.168	70.026	3	1	3.22	5.88	2.35	2.63	16.69	16.82	14.64	280.7258	NA	NA	no	0	0
RAN1038	Ran	F1	NA	70.168	70.026	2	2	3.51	8.46	3.55	3.73	23.09	26.73	30.79	617.1957	NA	NA	no	0	0
RAN1038	Ran	F1	NA	70.168	70.026	1	1	3.11	7.12	2.84	3.00	20.61	22.25	20.79	458.5725	NA	NA	no	0	0
RAN1037	Ran	F1	NA	70.015	70.383	3	1	3.73	6.73	2.80	2.99	18.86	20.09	19.48	378.8974	NA	NA	up	0	0
RAN1037	Ran	F1	NA	70.015	70.383	2	2	3.86	7.49	2.82	2.90	18.46	19.40	21.42	358.124	NA	NA	up	0	0
RAN1037	Ran	F1	NA	70.015	70.383	1	1	3.25	6.36	2.83	3.16	20.99	21.78	19.05	457.1622	NA	NA	up	0	0
RAN1036	Ran	F1	NA	70.381	70.458	3	2	2.97	7.40	2.83	3.14	21.58	23.18	22.09	500.2244	NA	NA	no	0	0
RAN1036	Ran	F1	NA	70.381	70.458	2	1	3.05	6.90	2.74	2.72	17.91	18.43	18.84	330.0813	NA	NA	no	0	0
RAN1036	Ran	F1	NA	70.381	70.458	1	1	2.94	6.58	2.71	2.81	18.08	18.44	18.16	333.3952	NA	NA	no	0	0
RAN1035	Ran	F1	NA	70.360	70.433	3	1	3.14	6.88	2.91	3.12	19.22	20.31	20.74	390.3582	NA	NA	up	0	0
RAN1035	Ran	F1	NA	70.360	70.433	2	2	3.14	7.32	2.62	2.95	20.96	23.28	20.39	487.9488	NA	NA	up	0	0
RAN1035	Ran	F1	NA	70.360	70.433	1	2	2.56	6.88	2.90	2.88	19.28	20.94	19.88	403.7232	NA	NA	up	0	0
RAN1034	Ran	F1	NA	70.113	70.446	3	1	3.87	5.72	2.22	2.30	16.87	16.13	12.93	272.1131	NA	NA	no	0	0
RAN1034	Ran	F1	NA	70.113	70.446	2	1	3.16	5.72	2.19	2.37	16.09	16.24	13.04	261.3016	NA	NA	no	0	0
RAN1034	Ran	F1	NA	70.113	70.446	1	1	3.23	5.35	2.20	2.04	17.31	15.78	11.34	273.1518	NA	NA	no	0	0
RAN1033	Ran	F1	NA	70.016	70.407	3	2	3.85	7.58	2.99	2.72	26.02	28.40	21.64	738.968	NA	NA	no	0	0
RAN1033	Ran	F1	NA	70.016	70.407	2	1	3.10	8.12	3.33	3.64	27.06	27.40	28.30	741.444	NA	NA	no	0	0
RAN1033	Ran	F1	NA	70.016	70.407	1	2	3.48	7.39	3.00	3.07	24.16	25.38	22.43	613.1808	NA	NA	no	0	0
RAN1032	Ran	F1	NA	70.272	70.424	3	1	2.08	5.56	2.47	1.80	20.60	19.89	11.87	409.734	NA	NA	down	0	1
RAN1032	Ran	F1	NA	70.272	70.424	2	2	3.20	5.27	2.12	2.05	17.99	17.89	10.99	321.8411	NA	NA	down	0	1
RAN1032	Ran	F1	NA	70.272	70.424	1	1	2.29	5.35	1.90	2.23	19.50	17.92	11.05	349.44	NA	NA	down	0	1
RAN1031	Ran	F1	NA	70.317	70.084	4	2	4.21	6.35	2.65	2.89	23.07	22.45	17.59	517.9215	NA	NA	no	0	0
RAN1031	Ran	F1	NA	70.317	70.084	3	1	3.03	7.81	2.76	2.90	22.88	25.26	22.10	577.9488	NA	NA	no	0	0
RAN1031	Ran	F1	NA	70.317	70.084	2	2	4.13	6.72	2.46	2.42	22.05	24.50	16.40	540.225	NA	NA	no	0	0
RAN1031	Ran	F1	NA	70.317	70.084	1	1	3.27	6.73	2.85	2.67	22.11	22.55	18.57	498.5805	NA	NA	no	0	0
RAN1030	Ran	F1	NA	70.165	70.238	3	1	3.32	6.67	2.33	2.46	18.66	17.97	15.97	335.3202	NA	NA	no	0	0
RAN1030	Ran	F1	NA	70.165	70.238	2	1	3.49	6.56	2.41	2.58	18.92	19.76	16.37	373.8592	NA	NA	no	0	0
RAN1030	Ran	F1	NA	70.165	70.238	1	1	3.88	7.12	2.64	2.46	21.81	22.93	18.16	500.1033	NA	NA	no	0	0
RAN1029	Ran	F1	NA	70.410	70.408	4	1	2.85	6.83	2.75	2.40	21.01	20.34	17.59	427.3434	NA	NA	no	0	0
RAN1029	Ran	F1	NA	70.410	70.408	3	1	2.91	6.74	2.63	2.59	20.88	20.96	17.59	437.6448	NA	NA	no	0	0
RAN1029	Ran	F1	NA	70.410	70.408	2	2	3.63	6.34	2.52	2.75	22.15	21.55	16.71	477.3325	NA	NA	no	0	0
RAN1029	Ran	F1	NA	70.410	70.408	1	1	2.86	7.15	2.75	2.77	23.37	22.08	19.73	516.0096	NA	NA	no	0	0
RAN1028	Ran	F1	NA	70.086	70.167	4	1	3.43	6.85	3.15	3.08	19.16	19.75	21.34	378.41	NA	NA	up	0	0
RAN1028	Ran	F1	NA	70.086	70.167	3	2	3.39	6.85	2.71	2.73	18.81	20.93	18.63	393.6933	NA	NA	up	0	0
RAN1028	Ran	F1	NA	70.086	70.167	2	1	3.95	7.06	2.79	3.05	19.06	20.03	20.62	381.7718	NA	NA	up	0	0
RAN1028	Ran	F1	NA	70.086	70.167	1	2	3.04	6.65	2.89	2.72	21.42	21.25	18.65	455.175	NA	NA	up	0	0
RAN1027	Ran	F1	NA	70.181	70.018	4	1	3.38	6.16	2.65	2.67	20.87	21.53	16.39	449.3311	NA	NA	no	0	0
RAN1027	Ran	F1	NA	70.181	70.018	3	2	3.60	6.52	2.73	2.80	22.33	25.78	18.03	575.6674	NA	NA	no	0	0
RAN1027	Ran	F1	NA	70.181	70.018	2	2	3.32	5.67	2.38	2.61	21.04	20.22	14.15	425.4288	NA	NA	no	0	0
RAN1027	Ran	F1	NA	70.181	70.018	1	2	3.63	6.09	2.48	2.50	21.11	20.66	15.16	436.1326	NA	NA	no	0	0
RAN1026	Ran	F1	NA	70.440	70.468	3	1	3.66	5.54	2.35	2.45	17.19	16.84	13.30	289.4796	NA	NA	no	1	0
RAN1026	Ran	F1	NA	70.440	70.468	2	1	3.14	5.46	2.26	2.18	17.34	19.17	12.12	332.4078	NA	NA	no	1	0
RAN1026	Ran	F1	NA	70.440	70.468	1	1	3.27	5.53	2.15	2.27	16.70	18.03	12.22	301.101	NA	NA	no	1	0
RAN1025	Ran	F1	NA	70.431	70.401	3	2	3.40	6.96	3.02	3.02	22.01	24.80	21.02	545.848	NA	NA	no	0	0
RAN1025	Ran	F1	NA	70.431	70.401	2	1	2.96	5.86	2.49	2.63	18.63	17.65	15.00	328.8195	NA	NA	no	0	0
RAN1025	Ran	F1	NA	70.431	70.401	1	1	3.97	6.60	2.72	2.89	21.44	22.06	18.51	472.9664	NA	NA	no	0	0
RAN1024	Ran	F1	NA	70.144	70.088	3	2	2.83	6.94	2.74	2.80	21.42	23.65	19.22	506.583	NA	NA	no	0	0
RAN1024	Ran	F1	NA	70.144	70.088	2	1	3.01	6.31	2.78	2.87	20.51	24.70	17.83	506.597	NA	NA	no	0	0
RAN1024	Ran	F1	NA	70.144	70.088	1	1	2.93	6.32	2.84	3.11	19.32	22.83	18.80	441.0756	NA	NA	no	0	0
RAN1023	Ran	F1	NA	70.055	70.025	3	1	2.94	5.92	2.36	2.45	21.69	19.91	14.24	431.8479	NA	NA	down	0	0
RAN1023	Ran	F1	NA	70.055	70.025	2	1	2.94	6.02	2.19	2.40	20.14	19.95	13.82	401.793	NA	NA	down	0	0
RAN1023	Ran	F1	NA	70.055	70.025	1	1	2.99	6.57	2.73	2.59	22.20	21.78	17.48	483.516	NA	NA	down	0	0
RAN1022	Ran	F1	NA	70.041	70.495	3	1	3.17	5.72	1.49	2.17	18.04	17.22	10.47	310.6488	NA	NA	no	0	0
RAN1022	Ran	F1	NA	70.041	70.495	2	2	3.19	7.29	2.86	2.81	20.93	19.12	20.67	400.1816	NA	NA	no	0	0
RAN1022	Ran	F1	NA	70.041	70.495	1	1	2.65	6.92	2.15	2.82	18.41	18.07	17.20	332.6687	NA	NA	no	0	0
RAN1021	Ran	F1	NA	70.155	70.239	3	1	3.14	4.96	2.03	1.95	15.34	15.35	9.87	235.469	NA	NA	no	0	0
RAN1021	Ran	F1	NA	70.155	70.239	2	1	3.27	6.16	2.53	2.49	17.46	18.40	15.46	321.264	NA	NA	no	0	0
RAN1021	Ran	F1	NA	70.155	70.239	1	2	3.25	6.09	2.20	2.36	17.51	17.61	13.89	308.3511	NA	NA	no	0	0
RAN1020	Ran	F1	NA	70.207	70.470	4	1	3.14	7.14	2.67	2.83	20.67	19.92	19.64	411.7464	NA	NA	up	0	0
RAN1020	Ran	F1	NA	70.207	70.470	3	1	3.44	6.95	2.95	2.77	21.58	20.28	19.88	437.6424	NA	NA	up	0	0
RAN1020	Ran	F1	NA	70.207	70.470	2	1	3.45	7.02	3.20	2.97	22.91	21.62	21.66	495.3142	NA	NA	up	0	0
RAN1020	Ran	F1	NA	70.207	70.470	1	1	3.52	6.68	2.94	2.89	21.85	19.93	19.47	435.4705	NA	NA	up	0	0
RAN1019	Ran	F1	NA	70.446	70.186	3	1	3.28	5.85	2.13	2.27	19.43	19.21	12.87	373.2503	NA	NA	no	0	0
RAN1019	Ran	F1	NA	70.446	70.186	2	1	3.52	6.30	2.38	2.64	20.26	19.62	15.81	397.5012	NA	NA	no	0	0
RAN1019	Ran	F1	NA	70.446	70.186	1	1	2.73	5.36	2.10	2.27	17.41	16.16	11.71	281.3456	NA	NA	no	0	0
RAN1018	Ran	F1	NA	70.349	70.385	3	2	4.06	7.31	2.97	3.35	23.32	22.97	23.10	535.6604	NA	NA	no	0	0
RAN1018	Ran	F1	NA	70.349	70.385	2	1	3.70	6.76	2.57	2.72	19.35	20.20	17.88	390.87	NA	NA	no	0	0
RAN1018	Ran	F1	NA	70.349	70.385	1	1	3.71	6.50	2.86	2.77	18.01	19.44	18.30	350.1144	NA	NA	no	0	0
RAN1017	Ran	F1	NA	70.100	70.166	3	1	3.15	6.30	2.41	2.40	20.40	19.86	15.15	405.144	NA	NA	down	0	1
RAN1017	Ran	F1	NA	70.100	70.166	2	1	3.35	6.61	2.80	2.57	21.79	21.78	17.75	474.5862	NA	NA	down	0	1
RAN1017	Ran	F1	NA	70.100	70.166	1	2	2.67	5.17	2.57	2.00	18.75	19.08	11.81	357.75	NA	NA	down	0	1
RAN1016	Ran	F1	NA	70.163	70.269	3	1	3.74	5.42	2.17	2.11	16.65	15.18	11.60	252.747	NA	NA	no	0	0
RAN1016	Ran	F1	NA	70.163	70.269	2	2	3.67	6.18	2.34	2.18	16.88	16.81	13.97	283.7528	NA	NA	no	0	0
RAN1016	Ran	F1	NA	70.163	70.269	1	1	3.40	6.86	2.68	2.51	20.53	20.84	17.80	427.8452	NA	NA	no	0	0
RAN1015	Ran	F1	NA	70.037	70.042	3	1	2.96	6.10	2.32	2.33	19.04	18.22	14.18	346.9088	NA	NA	no	0	0
RAN1015	Ran	F1	NA	70.037	70.042	2	1	3.26	7.14	2.59	3.02	19.07	20.57	20.03	392.2699	NA	NA	no	0	0
RAN1015	Ran	F1	NA	70.037	70.042	1	1	2.76	5.80	2.67	2.60	17.70	17.87	15.28	316.299	NA	NA	no	0	0
RAN1014	Ran	F1	NA	70.211	70.398	3	1	3.15	7.75	2.89	3.18	20.30	21.90	23.52	444.57	NA	NA	no	0	0
RAN1014	Ran	F1	NA	70.211	70.398	2	1	3.12	6.62	2.95	3.12	20.48	20.16	20.09	412.8768	NA	NA	no	0	0
RAN1014	Ran	F1	NA	70.211	70.398	1	1	2.36	4.83	1.76	1.91	13.15	12.83	8.86	168.7145	NA	NA	no	0	0
RAN1013	Ran	F1	NA	70.128	70.230	3	2	3.04	6.23	2.77	2.75	19.35	19.90	17.19	385.065	NA	NA	no	0	0
RAN1013	Ran	F1	NA	70.128	70.230	2	1	2.77	6.41	2.59	2.79	18.16	19.89	17.24	361.2024	NA	NA	no	0	0
RAN1013	Ran	F1	NA	70.128	70.230	1	1	2.95	6.28	3.06	3.04	17.11	17.12	19.15	292.9232	NA	NA	no	0	0
RAN1012	Ran	F1	NA	70.059	70.460	3	1	3.01	6.39	2.94	2.93	20.23	21.11	18.75	427.0553	NA	NA	up	0	0
RAN1012	Ran	F1	NA	70.059	70.460	2	2	3.25	6.93	2.94	2.99	21.16	20.94	20.55	443.0904	NA	NA	up	0	0
RAN1012	Ran	F1	NA	70.059	70.460	1	1	3.63	7.59	3.01	3.04	19.70	20.97	22.96	413.109	NA	NA	up	0	0
RAN1011	Ran	F1	NA	70.029	70.390	4	1	3.41	6.62	2.53	2.80	18.98	19.64	17.64	372.7672	NA	NA	no	0	0
RAN1011	Ran	F1	NA	70.029	70.390	3	2	3.94	6.39	2.86	2.49	17.57	17.29	17.09	303.7853	NA	NA	no	0	0
RAN1011	Ran	F1	NA	70.029	70.390	2	1	3.85	6.60	3.63	3.73	17.64	19.32	24.29	340.8048	NA	NA	no	0	0
RAN1011	Ran	F1	NA	70.029	70.390	1	1	3.83	6.96	2.64	2.67	17.74	19.97	18.48	354.2678	NA	NA	no	0	0
RAN1010	Ran	F1	NA	70.009	70.317	3	1	3.39	7.22	2.93	2.85	18.92	19.30	20.87	365.156	NA	NA	up	0	1
RAN1010	Ran	F1	NA	70.009	70.317	2	1	3.41	7.88	3.02	3.24	19.00	19.58	24.66	372.02	NA	NA	up	0	1
RAN1010	Ran	F1	NA	70.009	70.317	1	1	3.47	6.63	2.50	2.67	18.89	18.36	17.14	346.8204	NA	NA	up	0	1
RAN1009	Ran	F1	NA	70.032	70.469	3	1	3.11	6.63	2.66	2.84	19.19	19.80	18.23	379.962	NA	NA	no	0	0
RAN1009	Ran	F1	NA	70.032	70.469	2	2	4.04	6.92	2.86	3.16	20.54	23.10	20.83	474.474	NA	NA	no	0	0
RAN1009	Ran	F1	NA	70.032	70.469	1	2	3.49	6.05	2.50	2.61	19.74	19.63	15.46	387.4962	NA	NA	no	0	0
RAN1008	Ran	F1	NA	70.396	70.240	4	1	3.75	6.37	2.80	2.83	19.18	21.09	17.93	404.5062	NA	NA	no	1	0
RAN1008	Ran	F1	NA	70.396	70.240	3	1	3.55	5.51	2.38	2.24	18.33	17.69	12.73	324.2577	NA	NA	no	1	0
RAN1008	Ran	F1	NA	70.396	70.240	2	1	3.47	5.23	2.22	2.16	17.46	17.25	11.45	301.185	NA	NA	no	1	0
RAN1008	Ran	F1	NA	70.396	70.240	1	1	3.60	5.71	2.24	2.39	20.00	19.57	13.22	391.4	NA	NA	no	1	0
RAN1007	Ran	F1	NA	70.142	70.357	3	1	3.29	5.87	2.67	2.47	17.42	16.47	15.09	286.9074	NA	NA	no	0	0
RAN1007	Ran	F1	NA	70.142	70.357	2	1	3.24	5.83	2.37	2.68	17.57	19.09	14.72	335.4113	NA	NA	no	0	0
RAN1007	Ran	F1	NA	70.142	70.357	1	1	2.75	6.37	3.02	2.82	17.41	18.25	18.60	317.7325	NA	NA	no	0	0
RAN1006	Ran	F1	NA	70.399	70.216	3	1	3.15	7.21	2.82	2.96	20.75	22.77	20.84	472.4775	NA	NA	no	0	0
RAN1006	Ran	F1	NA	70.399	70.216	2	1	3.26	6.50	1.95	2.71	21.00	21.07	15.15	442.47	NA	NA	no	0	0
RAN1006	Ran	F1	NA	70.399	70.216	1	1	3.40	7.67	2.59	2.89	22.13	25.29	21.02	559.6677	NA	NA	no	0	0
RAN1005	Ran	F1	NA	70.149	70.033	3	1	2.96	6.50	2.44	2.44	23.63	22.46	15.86	530.7298	NA	NA	no	0	0
RAN1005	Ran	F1	NA	70.149	70.033	2	2	2.74	7.86	2.99	2.95	23.22	23.00	23.34	534.06	NA	NA	no	0	0
RAN1005	Ran	F1	NA	70.149	70.033	1	2	2.66	6.30	2.07	2.23	18.91	18.17	13.55	343.5947	NA	NA	no	0	0
RAN1004	Ran	F1	NA	70.019	70.193	3	1	3.24	6.40	2.74	2.95	19.20	18.94	18.21	363.648	NA	NA	no	0	0
RAN1004	Ran	F1	NA	70.019	70.193	2	1	3.75	6.36	2.37	2.81	19.54	19.65	16.47	383.961	NA	NA	no	0	0
RAN1004	Ran	F1	NA	70.019	70.193	1	1	3.94	6.81	2.93	2.87	20.28	22.05	19.75	447.174	NA	NA	no	0	0
RAN1003	Ran	F1	NA	70.329	70.076	3	1	3.37	6.76	2.77	2.63	22.71	21.05	18.25	478.0455	NA	NA	no	0	0
RAN1003	Ran	F1	NA	70.329	70.076	2	1	2.64	6.27	2.44	2.45	18.88	17.73	15.33	334.7424	NA	NA	no	0	0
RAN1003	Ran	F1	NA	70.329	70.076	1	1	3.25	5.85	2.52	2.61	18.14	17.98	15.01	326.1572	NA	NA	no	0	0
RAN1002	Ran	F1	NA	70.368	70.395	3	1	2.77	6.84	2.80	2.92	18.76	21.40	19.56	401.464	NA	NA	no	0	0
RAN1002	Ran	F1	NA	70.368	70.395	2	1	3.07	6.83	2.59	2.80	20.62	22.02	18.41	454.0524	NA	NA	no	0	0
RAN1002	Ran	F1	NA	70.368	70.395	1	1	3.20	5.39	2.10	2.25	16.59	15.77	11.72	261.6243	NA	NA	no	0	0
RAN1001	Ran	F1	NA	70.072	70.007	3	2	3.94	6.00	2.19	2.16	20.42	20.22	13.05	412.8924	NA	NA	down	0	1
RAN1001	Ran	F1	NA	70.072	70.007	2	1	3.37	6.04	2.40	2.20	18.45	18.05	13.89	333.0225	NA	NA	down	0	1
RAN1001	Ran	F1	NA	70.072	70.007	1	1	3.89	6.50	2.24	2.43	20.08	19.83	15.18	398.1864	NA	NA	down	0	1
70RAN2001	Ran	F2	NA	RAN1078	RAN1114	1	2	3.46	5.92	2.77	2.69	18.32	17.99	16.1616	329.5768	NA	NA	NA	NA	0
70RAN2001	Ran	F2	NA	RAN1078	RAN1114	2	1	3.54	6.19	2.64	2.79	17.55	18.32	16.80585	321.516	NA	NA	NA	NA	0
70RAN2001	Ran	F2	NA	RAN1078	RAN1114	3	2	3.89	6.28	2.95	2.85	17.09	17.33	18.212	296.1697	NA	NA	NA	NA	0
70RAN2002A	Ran	F2	NA	RAN1064	RAN1078	1	2	3.38	6.86	2.88	3.33	21.52	20.66	21.3003	444.6032	NA	NA	NA	NA	0
70RAN2002A	Ran	F2	NA	RAN1064	RAN1078	2	1	3.45	6.27	2.21	2.37	18.6	17.91	14.3583	333.126	NA	NA	NA	NA	0
70RAN2002A	Ran	F2	NA	RAN1064	RAN1078	3	1	3.03	6.93	2.76	2.66	20.22	19.25	18.7803	389.235	NA	NA	NA	NA	0
70RAN2002B	Ran	F2	NA	RAN1064	RAN1078	1	1	3.23	7.67	2.34	2.69	18.86	19.86	19.29005	374.5596	NA	NA	NA	NA	1
70RAN2002B	Ran	F2	NA	RAN1064	RAN1078	2	1	3.47	7.15	2.77	2.61	19.76	20.48	19.2335	404.6848	NA	NA	NA	NA	1
70RAN2002B	Ran	F2	NA	RAN1064	RAN1078	3	1	3	6.51	2.44	2.53	19.62	19.99	16.17735	392.2038	NA	NA	NA	NA	1
70RAN2003A 	Ran	F2	NA	RAN1078	RAN1100	1	1	3.26	6.9	2.95	3.1	19.74	21.25	20.8725	419.475	NA	NA	NA	NA	0
70RAN2003A 	Ran	F2	NA	RAN1078	RAN1100	2	1	3.74	7.45	2.98	3.04	20.44	21.35	22.4245	436.394	NA	NA	NA	NA	0
70RAN2003A 	Ran	F2	NA	RAN1078	RAN1100	3	2	4.03	7.19	2.73	2.67	19.26	20.8	19.413	400.608	NA	NA	NA	NA	0
70RAN2003B	Ran	F2	NA	RAN1078	RAN1100	1	1	3.77	7.14	3.03	3.07	21.18	22.56	21.777	477.8208	NA	NA	NA	NA	0
70RAN2003B	Ran	F2	NA	RAN1078	RAN1100	2	1	3.18	6.07	2.59	2.73	17.71	18.35	16.1462	324.9785	NA	NA	NA	NA	0
70RAN2003B	Ran	F2	NA	RAN1078	RAN1100	3	1	3.93	6.77	2.92	2.83	18.81	18.61	19.46375	350.0541	NA	NA	NA	NA	0
70RAN2004	Ran	F2	NA	RAN1062	RAN1074	1	1	3.2	6.4	2.75	2.52	18.58	19.55	16.864	363.239	NA	NA	NA	NA	1
70RAN2004	Ran	F2	NA	RAN1062	RAN1074	2	1	2.96	6.35	3.06	2.98	17.87	19.8	19.177	353.826	NA	NA	NA	NA	1
70RAN2004	Ran	F2	NA	RAN1062	RAN1074	3	1	2.52	5.79	2.47	2.67	16.13	17.28	14.8803	278.7264	NA	NA	NA	NA	1
70RAN2005	Ran	F2	NA	RAN1077	RAN1093	1	1	2.89	6.27	2.73	3.07	22.75	23.42	18.183	532.805	NA	NA	NA	NA	1
70RAN2005	Ran	F2	NA	RAN1077	RAN1093	2	1	2.43	5.99	2.44	2.43	20.07	20.61	14.58565	413.6427	NA	NA	NA	NA	1
70RAN2005	Ran	F2	NA	RAN1077	RAN1093	3	2	2.88	6.28	2.69	2.85	26.14	22.61	17.3956	591.0254	NA	NA	NA	NA	1
70RAN2006A	Ran	F2	NA	RAN1078	RAN1093	1	1	3.38	7.03	3.08	3.21	20.52	21.51	22.10935	441.3852	NA	NA	NA	NA	1
70RAN2006A	Ran	F2	NA	RAN1078	RAN1093	2	2	3.73	6.22	2.85	3.28	19.11	19.05	19.0643	364.0455	NA	NA	NA	NA	1
70RAN2006A	Ran	F2	NA	RAN1078	RAN1093	3	2	3.64	6.46	2.76	2.88	21.4	19.26	18.2172	412.164	NA	NA	NA	NA	1
70RAN2006B	Ran	F2	NA	RAN1078	RAN1093	1	2	3.14	6.37	2.53	2.71	19.21	18.65	16.6894	358.2665	NA	NA	NA	NA	0
70RAN2006B	Ran	F2	NA	RAN1078	RAN1093	2	1	2.96	7.03	2.67	2.65	20.47	19.5	18.6998	399.165	NA	NA	NA	NA	0
70RAN2006B	Ran	F2	NA	RAN1078	RAN1093	3	1	3.15	5.26	2.12	2.01	18.74	16.59	10.8619	310.8966	NA	NA	NA	NA	0
70RAN2007	Ran	F2	NA	RAN1040	RAN1064	1	1	2.99	5.96	2.25	2.72	17.09	18.76	14.8106	320.6084	NA	NA	NA	NA	1
70RAN2007	Ran	F2	NA	RAN1040	RAN1064	2	1	2.55	6.24	2.71	2.63	17.15	18.82	16.6608	322.763	NA	NA	NA	NA	1
70RAN2007	Ran	F2	NA	RAN1040	RAN1064	3	1	3.78	6.34	2.31	2.24	18.86	20.17	14.4235	380.4062	NA	NA	NA	NA	1
70RAN2008	Ran	F2	NA	RAN1077	RAN1129	1	1	4.18	5.8	2.38	2.52	17.84	19.32	14.21	344.6688	NA	NA	NA	NA	0
70RAN2008	Ran	F2	NA	RAN1077	RAN1129	2	2	4.01	6.35	2.61	2.73	19.83	20.07	16.9545	397.9881	NA	NA	NA	NA	0
70RAN2008	Ran	F2	NA	RAN1077	RAN1129	3	3	3.43	6.19	2.52	2.56	20.75	22.12	15.7226	458.99	NA	NA	NA	NA	0
70RAN2009	Ran	F2	NA	RAN1129	RAN1133	1	1	3.84	7.09	2.72	2.75	19.22	22.48	19.39115	432.0656	NA	NA	NA	NA	0
70RAN2009	Ran	F2	NA	RAN1129	RAN1133	2	2	4.1	5.41	1.87	2.73	17.47	20.08	12.443	350.7976	NA	NA	NA	NA	0
70RAN2009	Ran	F2	NA	RAN1129	RAN1133	3	1	4.05	6.59	3.13	3.25	20.33	21.99	21.0221	447.0567	NA	NA	NA	NA	0
70RAN2010	Ran	F2	NA	RAN1093	RAN1133	1	1	3.43	6.99	2.73	2.88	21.3	22.65	19.60695	482.445	NA	NA	NA	NA	0
70RAN2010	Ran	F2	NA	RAN1093	RAN1133	2	2	3.91	7.64	2.46	2.94	21.6	20.61	20.628	445.176	NA	NA	NA	NA	0
70RAN2010	Ran	F2	NA	RAN1093	RAN1133	3	1	3.56	8.06	2.84	2.81	23.62	24.47	22.7695	577.9814	NA	NA	NA	NA	0
70RAN2011	Ran	F2	NA	RAN1100	RAN1129	1	1	3.81	6.28	2.52	2.75	20.11	23.96	16.5478	481.8356	NA	NA	NA	NA	0
70RAN2011	Ran	F2	NA	RAN1100	RAN1129	2	1	3.84	5.25	2.31	2.4	20.87	21.08	12.36375	439.9396	NA	NA	NA	NA	0
70RAN2011	Ran	F2	NA	RAN1100	RAN1129	3	1	3.99	7.16	2.76	2.98	22.33	23.35	20.5492	521.4055	NA	NA	NA	NA	0
70RAN2012	Ran	F2	NA	RAN1129	RAN1040	1	2	3.9	6.52	2.82	2.61	21.08	18.94	17.7018	399.2552	NA	NA	NA	NA	0
70RAN2012	Ran	F2	NA	RAN1129	RAN1040	2	1	4.18	6.61	2.29	2.71	20.49	19.92	16.525	408.1608	NA	NA	NA	NA	0
70RAN2012	Ran	F2	NA	RAN1129	RAN1040	3	1	4.27	6.8	2.66	2.71	19.85	20.03	18.258	397.5955	NA	NA	NA	NA	0
70RAN2013	Ran	F2	NA	RAN1093	RAN1114	1	1	2.84	7.13	2.82	2.96	23.26	24.32	20.6057	565.6832	NA	NA	NA	NA	0
70RAN2013	Ran	F2	NA	RAN1093	RAN1114	2	2	2.65	5.8	2.27	2.45	16.11	15.86	13.688	255.5046	NA	NA	NA	NA	0
70RAN2013	Ran	F2	NA	RAN1093	RAN1114	3	2	2.93	7.22	2.97	3.18	22.08	21.54	22.2015	475.6032	NA	NA	NA	NA	0
70RAN2014	Ran	F2	NA	RAN1093	RAN1100	1	1	3.73	6.44	2.65	2.93	19.2	19.89	17.9676	381.888	NA	NA	NA	NA	0
70RAN2014	Ran	F2	NA	RAN1093	RAN1100	2	2	3.56	5.97	2.59	2.8	21.29	21.43	16.08915	456.2447	NA	NA	NA	NA	0
70RAN2014	Ran	F2	NA	RAN1093	RAN1100	3	1	3.26	6.67	2.71	2.95	21.17	23.1	18.8761	489.027	NA	NA	NA	NA	0
70RAN2015	Ran	F2	NA	RAN1100	RAN1114	1	2	4.28	7.84	3.06	3.3	20.97	23.32	24.9312	489.0204	NA	NA	NA	NA	0
70RAN2015	Ran	F2	NA	RAN1100	RAN1114	2	2	3.18	6.99	2.61	3.23	20.18	21.91	20.4108	442.1438	NA	NA	NA	NA	0
70RAN2015	Ran	F2	NA	RAN1100	RAN1114	3	1	3.61	6.71	2.69	2.82	19.07	21.74	18.48605	414.5818	NA	NA	NA	NA	0
70RAN2016	Ran	F2	NA	RAN1114	RAN1026	1	1	3.3	7.75	3.36	2.96	21.51	19.82	24.49	426.3282	NA	NA	NA	NA	0
70RAN2016	Ran	F2	NA	RAN1114	RAN1026	2	2	3.55	7.45	2.94	3.04	18.86	19.82	22.2755	373.8052	NA	NA	NA	NA	0
70RAN2016	Ran	F2	NA	RAN1114	RAN1026	3	1	3.78	7.07	2.93	2.94	20.11	19.21	20.75045	386.3131	NA	NA	NA	NA	0
70RAN2017	Ran	F2	NA	RAN1133	RAN1026	1	1	3.63	7.2	2.94	2.75	18.62	21.74	20.484	404.7988	NA	NA	NA	NA	0
70RAN2017	Ran	F2	NA	RAN1133	RAN1026	2	1	2.93	6.43	2.53	2.85	16.65	20.25	17.2967	337.1625	NA	NA	NA	NA	0
70RAN2017	Ran	F2	NA	RAN1133	RAN1026	3	2	3.47	7.26	2.93	2.58	18.68	21.67	20.0013	404.7956	NA	NA	NA	NA	0
70RAN2018	Ran	F2	NA	RAN1008	RAN1055	1	1	3.55	6.39	2.35	2.6	19.15	20.07	15.81525	384.3405	NA	NA	NA	NA	0
70RAN2018	Ran	F2	NA	RAN1008	RAN1055	2	2	3.93	6.23	2.51	2.44	22.24	23.17	15.41925	515.3008	NA	NA	NA	NA	0
70RAN2018	Ran	F2	NA	RAN1008	RAN1055	3	2	3.55	7.08	2.72	2.85	20.63	21.71	19.7178	447.8773	NA	NA	NA	NA	0
